NO_ASET,SUB_ASET,NO_ITEM,NJOP,NO_PBB,TGL_PBB,CREATED_BY,CREATED_ON,MODIFIED_BY,MODIFIED_ON,PERIODE,TAHUN,KETERANGAN_PBB
120507001385,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,346,Thu Nov 09 2023 15:16:05 GMT+0700 (Western Indonesia Time),6,2023,
120507001436,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,346,Fri Nov 24 2023 14:21:49 GMT+0700 (Western Indonesia Time),6,2023,
120507001437,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,346,Mon Nov 27 2023 11:57:24 GMT+0700 (Western Indonesia Time),6,2023,
120505000530,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Tue Nov 14 2023 07:41:52 GMT+0700 (Western Indonesia Time),6,2023,
120505000531,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Tue Nov 14 2023 07:42:58 GMT+0700 (Western Indonesia Time),6,2023,
120401000028,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 13:30:31 GMT+0700 (Western Indonesia Time),6,2023,
120502001730,0,1,17115943200,8858,Thu Mar 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Sun Nov 05 2023 11:14:44 GMT+0700 (Western Indonesia Time),6,2023,luas 18611315 ha
120509000102,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Sun Nov 05 2023 20:53:06 GMT+0700 (Western Indonesia Time),6,2023,
120509000101,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Sun Nov 05 2023 20:54:12 GMT+0700 (Western Indonesia Time),6,2023,
120509000100,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Sun Nov 05 2023 20:55:48 GMT+0700 (Western Indonesia Time),6,2023,
120501000607,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,208,Sun Nov 05 2023 22:46:52 GMT+0700 (Western Indonesia Time),6,2023,
120501000526,0,1,26276495000,217403000101000000,Fri Jan 06 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,208,Sun Nov 05 2023 22:58:48 GMT+0700 (Western Indonesia Time),6,2023,11690
120504001093,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Tue Nov 07 2023 14:30:30 GMT+0700 (Western Indonesia Time),6,2023,
120502004823,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 13:50:32 GMT+0700 (Western Indonesia Time),6,2023,
120502004818,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 13:49:51 GMT+0700 (Western Indonesia Time),6,2023,
120502004819,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 13:49:35 GMT+0700 (Western Indonesia Time),6,2023,
120502004821,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 13:48:21 GMT+0700 (Western Indonesia Time),6,2023,
120506003619,0,1,128000,360428001400022600,Mon Jan 16 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,168,Wed Dec 13 2023 15:01:01 GMT+0700 (Western Indonesia Time),6,2023,Lahan 2.651.942 m2
120503000180,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,235,Mon Nov 06 2023 09:56:04 GMT+0700 (Western Indonesia Time),6,2023,
120502004909,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Mon Nov 06 2023 09:56:13 GMT+0700 (Western Indonesia Time),6,2023,
120502004915,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Mon Nov 06 2023 09:57:06 GMT+0700 (Western Indonesia Time),6,2023,
120506001413,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Mon Nov 06 2023 09:57:42 GMT+0700 (Western Indonesia Time),6,2023,
120502002385,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Mon Nov 06 2023 09:58:03 GMT+0700 (Western Indonesia Time),6,2023,
120506000588,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Mon Nov 06 2023 09:58:35 GMT+0700 (Western Indonesia Time),6,2023,
120506000592,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Mon Nov 06 2023 10:00:18 GMT+0700 (Western Indonesia Time),6,2023,
120509000124,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Mon Nov 06 2023 10:00:56 GMT+0700 (Western Indonesia Time),6,2023,
120506000589,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Mon Nov 06 2023 10:02:06 GMT+0700 (Western Indonesia Time),6,2023,
120509000127,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Mon Nov 06 2023 10:02:43 GMT+0700 (Western Indonesia Time),6,2023,
120503000234,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,235,Mon Nov 06 2023 10:03:35 GMT+0700 (Western Indonesia Time),6,2023,
120506002713,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,145,Mon Nov 06 2023 10:03:54 GMT+0700 (Western Indonesia Time),6,2023,
120502004858,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Mon Nov 06 2023 10:04:05 GMT+0700 (Western Indonesia Time),6,2023,
120502004865,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Mon Nov 06 2023 10:04:50 GMT+0700 (Western Indonesia Time),6,2023,
120505001769,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,145,Mon Nov 06 2023 11:25:54 GMT+0700 (Western Indonesia Time),6,2023,
120502002362,0,1,1258500000,8853,Fri Mar 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Mon Nov 06 2023 11:27:22 GMT+0700 (Western Indonesia Time),6,2023,luas 2517 m2
120505001768,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,145,Mon Nov 06 2023 11:29:56 GMT+0700 (Western Indonesia Time),6,2023,
120506001316,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,301,Fri Dec 01 2023 11:30:22 GMT+0700 (Western Indonesia Time),6,2023,
120502002556,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,145,Mon Nov 06 2023 11:37:53 GMT+0700 (Western Indonesia Time),6,2023,
120506004771,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,140,Thu Dec 07 2023 10:33:05 GMT+0700 (Western Indonesia Time),6,2023,
120502002502,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,145,Mon Nov 06 2023 11:39:18 GMT+0700 (Western Indonesia Time),6,2023,
120506004772,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,140,Fri Dec 15 2023 11:45:21 GMT+0700 (Western Indonesia Time),6,2023,
120503000181,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,235,Wed Nov 08 2023 17:24:27 GMT+0700 (Western Indonesia Time),6,2023,
120506004791,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,140,Thu Dec 14 2023 17:34:13 GMT+0700 (Western Indonesia Time),6,2023,
120502002498,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,145,Mon Nov 06 2023 14:21:35 GMT+0700 (Western Indonesia Time),6,2023,
120506001704,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,142,Mon Nov 06 2023 16:06:53 GMT+0700 (Western Indonesia Time),6,2023,
120401000134,0,1,464000,510801000900500030,Wed Jan 25 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 13:28:42 GMT+0700 (Western Indonesia Time),6,2023,13960 M2
120508000486,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,147,Mon Nov 06 2023 16:27:27 GMT+0700 (Western Indonesia Time),6,2023,
120504001840,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,208,Mon Nov 06 2023 16:34:23 GMT+0700 (Western Indonesia Time),6,2023,
120509000387,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,142,Mon Nov 06 2023 16:35:40 GMT+0700 (Western Indonesia Time),6,2023,
120401000136,0,1,103000,510801000900500200,Tue Jan 10 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 13:29:41 GMT+0700 (Western Indonesia Time),6,2023,4000 M2
120401000137,0,1,103000,510801000900500160,Tue Jan 10 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 13:30:05 GMT+0700 (Western Indonesia Time),6,2023,1650 M2
120502001846,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,142,Mon Nov 06 2023 17:11:20 GMT+0700 (Western Indonesia Time),6,2023,
120506001775,0,1,2074102000,717304001100200300,Tue Oct 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,167,Fri Dec 15 2023 13:51:12 GMT+0700 (Western Indonesia Time),6,2023,Lunas Tahun 2023
120502004914,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Tue Nov 07 2023 08:03:05 GMT+0700 (Western Indonesia Time),6,2023,
120502004862,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Tue Nov 07 2023 08:24:10 GMT+0700 (Western Indonesia Time),6,2023,
120504001419,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,150,Fri Nov 24 2023 08:40:28 GMT+0700 (Western Indonesia Time),6,2023,
120505000402,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Tue Nov 07 2023 08:49:35 GMT+0700 (Western Indonesia Time),6,2023,
120504001420,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,150,Fri Nov 24 2023 08:47:34 GMT+0700 (Western Indonesia Time),6,2023,
120505000411,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Tue Nov 07 2023 08:52:59 GMT+0700 (Western Indonesia Time),6,2023,
120506001648,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Tue Nov 07 2023 08:54:23 GMT+0700 (Western Indonesia Time),6,2023,
120505000431,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Tue Nov 07 2023 08:55:29 GMT+0700 (Western Indonesia Time),6,2023,
120505000437,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Tue Nov 07 2023 08:56:23 GMT+0700 (Western Indonesia Time),6,2023,
120505000492,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Tue Nov 07 2023 08:57:42 GMT+0700 (Western Indonesia Time),6,2023,
120505000493,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Tue Nov 07 2023 08:58:28 GMT+0700 (Western Indonesia Time),6,2023,
120508000573,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,346,Wed Nov 22 2023 10:37:39 GMT+0700 (Western Indonesia Time),6,2023,
120505000394,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Tue Nov 07 2023 09:23:54 GMT+0700 (Western Indonesia Time),6,2023,
120508000576,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,346,Wed Nov 22 2023 10:44:35 GMT+0700 (Western Indonesia Time),6,2023,
120506001966,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,150,Wed Nov 22 2023 12:57:24 GMT+0700 (Western Indonesia Time),6,2023,
120506000277,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,298,Mon Dec 04 2023 14:38:08 GMT+0700 (Western Indonesia Time),6,2023,
120502001806,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Tue Nov 07 2023 10:32:13 GMT+0700 (Western Indonesia Time),6,2023,
120506000236,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,298,Mon Dec 04 2023 15:06:36 GMT+0700 (Western Indonesia Time),6,2023,
120502002163,0,1,0,0,Sat Sep 30 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,150,Wed Nov 22 2023 14:39:31 GMT+0700 (Western Indonesia Time),6,2023,00
120508000609,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,346,Wed Nov 22 2023 10:53:27 GMT+0700 (Western Indonesia Time),6,2023,
120504000256,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 03:30:36 GMT+0700 (Western Indonesia Time),6,2023,
120502001803,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Tue Nov 07 2023 10:46:55 GMT+0700 (Western Indonesia Time),6,2023,
120504000257,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Mon Dec 11 2023 16:59:16 GMT+0700 (Western Indonesia Time),6,2023,
120504000258,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 03:33:16 GMT+0700 (Western Indonesia Time),6,2023,
120508000610,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,346,Wed Nov 22 2023 10:54:50 GMT+0700 (Western Indonesia Time),6,2023,
120502001802,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Tue Nov 07 2023 10:49:57 GMT+0700 (Western Indonesia Time),6,2023,
120502001801,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Tue Nov 07 2023 10:52:20 GMT+0700 (Western Indonesia Time),6,2023,
120508000611,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,346,Wed Nov 22 2023 10:56:02 GMT+0700 (Western Indonesia Time),6,2023,
120502001800,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Tue Nov 07 2023 10:54:10 GMT+0700 (Western Indonesia Time),6,2023,
120502001796,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Tue Nov 07 2023 10:56:21 GMT+0700 (Western Indonesia Time),6,2023,
120506001345,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,298,Mon Dec 04 2023 15:41:22 GMT+0700 (Western Indonesia Time),6,2023,
120502002317,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Tue Nov 07 2023 10:59:25 GMT+0700 (Western Indonesia Time),6,2023,
120504000336,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 01:11:30 GMT+0700 (Western Indonesia Time),6,2023,
120506000814,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Tue Nov 07 2023 11:20:35 GMT+0700 (Western Indonesia Time),6,2023,
120506000832,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Tue Nov 07 2023 11:21:20 GMT+0700 (Western Indonesia Time),6,2023,
120504000344,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 01:10:44 GMT+0700 (Western Indonesia Time),6,2023,
120504000364,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 03:17:19 GMT+0700 (Western Indonesia Time),6,2023,
120504000365,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Mon Dec 11 2023 17:10:16 GMT+0700 (Western Indonesia Time),6,2023,
120508000505,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,235,Tue Nov 07 2023 11:41:55 GMT+0700 (Western Indonesia Time),6,2023,
120504000381,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 03:19:49 GMT+0700 (Western Indonesia Time),6,2023,
120502005120,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Tue Nov 07 2023 13:22:12 GMT+0700 (Western Indonesia Time),6,2023,
120502005118,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Tue Nov 07 2023 13:24:56 GMT+0700 (Western Indonesia Time),6,2023,
120402000009,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,150,Thu Nov 30 2023 11:33:11 GMT+0700 (Western Indonesia Time),6,2023,
120506002025,0,1,134280000,737201100600701600,Tue May 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,125,Mon Nov 13 2023 10:27:39 GMT+0700 (Western Indonesia Time),6,2023,Lahan 168 M2 dan Bangunan 72 M2
120502001859,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,142,Wed Nov 08 2023 12:43:09 GMT+0700 (Western Indonesia Time),6,2023,
120504001495,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,142,Wed Nov 08 2023 14:32:32 GMT+0700 (Western Indonesia Time),6,2023,
120504003435,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 02:36:36 GMT+0700 (Western Indonesia Time),6,2023,
120504003474,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 01:48:32 GMT+0700 (Western Indonesia Time),6,2023,
120504003475,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 02:41:47 GMT+0700 (Western Indonesia Time),6,2023,
120504003476,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 01:15:40 GMT+0700 (Western Indonesia Time),6,2023,
120504003477,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 02:38:30 GMT+0700 (Western Indonesia Time),6,2023,
120504003478,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 03:20:55 GMT+0700 (Western Indonesia Time),6,2023,
120504003496,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 02:29:15 GMT+0700 (Western Indonesia Time),6,2023,
120504001928,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,208,Thu Nov 09 2023 00:30:59 GMT+0700 (Western Indonesia Time),6,2023,
120504001929,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,208,Thu Nov 09 2023 00:34:03 GMT+0700 (Western Indonesia Time),6,2023,
120504003501,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 02:31:35 GMT+0700 (Western Indonesia Time),6,2023,
120504003503,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 03:22:04 GMT+0700 (Western Indonesia Time),6,2023,
120504003504,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 01:51:35 GMT+0700 (Western Indonesia Time),6,2023,
120504003509,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 02:45:02 GMT+0700 (Western Indonesia Time),6,2023,
120504003511,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 01:53:32 GMT+0700 (Western Indonesia Time),6,2023,
120504003512,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 01:57:28 GMT+0700 (Western Indonesia Time),6,2023,
120505000143,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,258,Thu Nov 09 2023 10:10:29 GMT+0700 (Western Indonesia Time),6,2023,
120504003256,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,256,Wed Dec 06 2023 11:52:34 GMT+0700 (Western Indonesia Time),6,2023,
120506000783,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Thu Nov 09 2023 12:49:02 GMT+0700 (Western Indonesia Time),6,2023,
120504001089,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Thu Nov 09 2023 13:33:49 GMT+0700 (Western Indonesia Time),6,2023,
120507001375,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,346,Thu Nov 23 2023 11:21:49 GMT+0700 (Western Indonesia Time),6,2023,
120504001701,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Thu Nov 09 2023 13:35:32 GMT+0700 (Western Indonesia Time),6,2023,
120507001376,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,346,Thu Nov 23 2023 11:23:01 GMT+0700 (Western Indonesia Time),6,2023,
120504002678,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,344,Thu Dec 14 2023 15:22:42 GMT+0700 (Western Indonesia Time),6,2023,
120505002672,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,344,Thu Dec 14 2023 18:26:45 GMT+0700 (Western Indonesia Time),6,2023,
120504001101,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,147,Thu Nov 09 2023 13:42:43 GMT+0700 (Western Indonesia Time),6,2023,
120505002673,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,344,Thu Dec 14 2023 18:34:07 GMT+0700 (Western Indonesia Time),6,2023,
120504001649,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Thu Nov 09 2023 13:41:11 GMT+0700 (Western Indonesia Time),6,2023,
120505002677,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,344,Thu Dec 14 2023 18:27:58 GMT+0700 (Western Indonesia Time),6,2023,
120504001496,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Thu Nov 09 2023 13:44:45 GMT+0700 (Western Indonesia Time),6,2023,
120508000316,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Thu Nov 09 2023 13:53:58 GMT+0700 (Western Indonesia Time),6,2023,
120507001377,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,346,Wed Dec 13 2023 18:47:20 GMT+0700 (Western Indonesia Time),6,2023,
120507001378,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,346,Thu Nov 23 2023 11:24:02 GMT+0700 (Western Indonesia Time),6,2023,
120504001283,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,150,Mon Dec 04 2023 16:02:40 GMT+0700 (Western Indonesia Time),6,2023,
120506001662,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Thu Nov 09 2023 14:24:33 GMT+0700 (Western Indonesia Time),6,2023,
120505000532,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Mon Nov 06 2023 17:37:08 GMT+0700 (Western Indonesia Time),6,2023,
120501000525,0,1,2239520000,217404000200502600,Fri Jan 06 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,208,Sun Nov 05 2023 23:14:12 GMT+0700 (Western Indonesia Time),6,2023,12425
120501000521,0,1,14057093999,217402000300101400,Fri Jan 06 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,208,Sun Nov 05 2023 23:24:40 GMT+0700 (Western Indonesia Time),6,2023,53916
120504001789,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Mon Nov 06 2023 13:26:38 GMT+0700 (Western Indonesia Time),6,2023,
120504001504,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Mon Nov 06 2023 13:29:53 GMT+0700 (Western Indonesia Time),6,2023,
120502003232,0,1,128000,360428001400022600,Mon Jan 16 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,168,Fri Dec 08 2023 14:02:21 GMT+0700 (Western Indonesia Time),6,2023,Lahan 2.651.942 m2
120501000459,0,1,128000,210200300600502050,Sun Jan 16 2022 00:00:00 GMT+0700 (Western Indonesia Time),,,235,Mon Nov 06 2023 14:09:15 GMT+0700 (Western Indonesia Time),6,2023,580 m2
120504001096,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Mon Nov 06 2023 15:08:07 GMT+0700 (Western Indonesia Time),6,2023,
120506002145,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Mon Nov 06 2023 15:09:33 GMT+0700 (Western Indonesia Time),6,2023,
120507000917,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,223,Thu Nov 30 2023 10:24:37 GMT+0700 (Western Indonesia Time),6,2023,
120505001710,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Mon Nov 06 2023 15:10:26 GMT+0700 (Western Indonesia Time),6,2023,
120504001090,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Mon Nov 06 2023 15:11:32 GMT+0700 (Western Indonesia Time),6,2023,
120504001581,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Mon Nov 06 2023 15:12:41 GMT+0700 (Western Indonesia Time),6,2023,
120504001091,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Mon Nov 06 2023 15:13:40 GMT+0700 (Western Indonesia Time),6,2023,
120506001646,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,152,Mon Nov 06 2023 15:22:03 GMT+0700 (Western Indonesia Time),6,2023,
