NO_ASET,SUB_ASET,NILAI_SUSUT,AKUMULASI_PENYUSUTAN,NILAI_PEROLEHAN,NILAI_BUKU,NILAI_RESIDU,PERIODE,TAHUN,CREATED_BY,CREATED_ON,PENURUNAN_AKUMULASI_NILAI,PEMULIHAN_AKUMULASI_NILAI,AKUMULASI_PENYUSUTAN_NEW,PENYUSUTAN_SD_BLN_BERJALAN
120502002073,1,0,360,637000000,458763005,0,5,2024,121,Wed Jul 17 2024 16:56:56 GMT+0700 (Western Indonesia Time),,,,
120502002075,0,0,180,1743994331,611983465,0,5,2024,121,Wed Jul 17 2024 16:56:56 GMT+0700 (Western Indonesia Time),,,,
120502002076,0,0,360,60250363,10110972,0,5,2024,121,Wed Jul 17 2024 16:56:56 GMT+0700 (Western Indonesia Time),,,,
120401000281,0,0,12,149495186,149495186,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000282,0,0,12,173846634,173846634,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000283,0,0,12,13096273,13096273,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000284,0,0,12,16473299,16473299,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000285,0,0,12,38897577,38897577,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000286,0,0,12,94536143,94536143,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000287,0,0,12,205991188,205991188,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000288,0,0,12,4903246492,4903246492,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000289,0,0,12,181350428,181350428,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000290,0,0,12,1005340714,1005340714,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000291,0,0,12,768234142,768234142,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000292,0,0,12,62969185,62969185,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000293,0,0,12,105696803,105696803,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000294,0,0,12,6900253,6900253,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000295,0,0,12,31365573,31365573,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000296,0,0,12,104098481,104098481,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000297,0,0,12,523595565,523595565,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000298,0,0,12,56153357,56153357,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000299,0,0,12,377811195,377811195,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000300,0,0,12,147847856,147847856,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000301,0,0,12,21538838,21538838,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000302,0,0,12,29647408,29647408,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000303,0,0,12,52776331,52776331,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000304,0,0,12,29651938,29651938,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000305,0,0,12,80616206,80616206,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000306,0,0,12,286572800,286572800,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000307,0,0,12,3335843,3335843,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000308,0,0,12,62969185,62969185,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000309,0,0,12,126741442,126741442,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000310,0,0,12,1915021,1915021,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000311,0,0,12,60899726,60899726,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000312,0,0,12,46331153,46331153,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000313,0,0,12,51293734,51293734,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000314,0,0,12,93609520,93609520,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000315,0,0,12,132774376,132774376,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000316,0,0,12,79529998,79529998,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000317,0,0,12,43077676,43077676,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000318,0,0,12,43693572,43693572,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000319,0,0,12,37229655,37229655,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000320,0,0,12,2965194,2965194,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000321,0,0,12,254162408,254162408,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000322,0,0,12,718905054,718905054,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000323,0,0,12,571191043,571191043,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000324,0,0,12,724825146,724825146,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000325,0,0,12,134957500,134957500,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000326,0,0,12,30063770,30063770,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000327,0,0,12,1345230169,1345230169,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000328,0,0,12,147703715,147703715,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000329,0,0,12,174060993,174060993,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000330,0,0,12,52029885,52029885,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000331,0,0,12,40606681,40606681,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000332,0,0,12,576565,576565,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000333,0,0,12,26419053,26419053,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000334,0,0,12,122946612,122946612,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000335,0,0,12,6177487,6177487,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000336,0,0,12,20591623,20591623,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000337,0,0,12,308874,308874,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000338,0,0,12,7412984,7412984,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000339,0,0,12,2882827,2882827,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000340,0,0,12,247099,247099,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000341,0,0,12,247099,247099,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000342,0,0,12,175029,175029,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000343,0,0,12,5984338,5984338,0,5,2024,121,Wed Jul 17 2024 16:56:17 GMT+0700 (Western Indonesia Time),,,,
120401000344,0,0,12,1235497,1235497,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120401000345,0,0,12,7878973,7878973,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120401000346,0,0,12,156496,156496,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120401000347,0,0,12,41183,41183,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120401000348,0,0,12,5026621,5026621,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120401000349,0,0,12,175029,175029,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120401000350,0,0,12,2386157,2386157,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120401000351,0,0,12,23330309,23330309,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120401000352,0,0,12,249446927,249446927,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120401000353,0,0,12,270807235,270807235,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120401000354,0,0,12,59612750,59612750,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120401000355,0,0,12,53538221,53538221,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120401000356,0,0,12,81707562,81707562,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120401000357,0,0,12,38176870,38176870,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120401000358,0,0,0,1,1,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000001,0,0,600,808177000,308710527,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000002,0,0,120,181598000,25787,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000003,0,0,120,137945125,1,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000004,0,0,120,773958816,1000000,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000005,0,0,120,641876183,1000000,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000006,3,0,120,2913380000,1000000,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000007,0,0,120,442809300,1000000,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000008,0,0,120,2485224656,1000000,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000009,0,0,120,1479521151,1000000,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000010,0,0,120,381270765,1000000,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000014,0,0,120,2125400000,1000000,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000015,0,0,480,2960136316,2622424056,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000016,0,0,360,12637500,1972105,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000017,0,0,600,135000000,82602668,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000018,0,0,600,0,0,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000019,0,0,600,0,0,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000020,0,0,600,0,0,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000021,0,0,360,0,0,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000022,0,0,360,14647000,292940,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120402000023,0,0,600,244671700,110449444,0,5,2024,121,Wed Jul 17 2024 16:56:18 GMT+0700 (Western Indonesia Time),,,,
120507001304,0,0,300,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001305,0,0,300,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001306,0,0,300,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001307,0,0,300,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001308,0,0,300,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001309,0,0,300,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001310,0,0,60,1949000,38980,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001311,0,0,48,135992000,2719840,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001312,0,0,300,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001313,0,0,60,47410000,948200,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001314,0,0,300,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001315,0,0,300,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001316,0,0,60,888862700,17777254,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001317,0,0,60,534392100,10687842,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001318,0,0,60,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001319,0,0,60,149068333,2981367,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001320,0,0,48,69012000,1380240,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507001321,0,0,48,99594000,1991880,0,6,2023,1,Tue Sep 19 2023 14:55:07 GMT+0700 (Western Indonesia Time),,,,
120507002572,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002573,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002574,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002575,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002576,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002577,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002578,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002579,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002580,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002581,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002582,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002583,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002584,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002585,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002586,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002587,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002588,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002589,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002590,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002591,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002592,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:18 GMT+0700 (Western Indonesia Time),,,,
120507002593,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002594,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002595,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002596,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002597,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002598,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002599,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002600,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002601,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002602,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002603,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002604,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002605,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002606,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002607,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002608,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002609,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002610,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002611,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002612,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002613,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002614,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002615,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002616,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002617,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002618,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002619,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002620,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002621,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002622,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002623,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002624,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002625,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002626,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002627,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002628,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002629,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002630,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002631,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002632,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002633,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002634,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002635,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002636,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002637,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002638,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002639,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002640,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002641,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002642,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002643,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002644,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002645,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002646,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002647,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002648,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002649,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002650,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002651,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002652,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002653,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002654,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002655,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002656,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002657,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002658,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002659,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002660,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
120507002661,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:55:19 GMT+0700 (Western Indonesia Time),,,,
