SUB_ASET,PATH_SURAT,FLAG,CREATED_ON,JENIS_FOTO,NO_ITEM,NO_ASET
0,storage/upload/120506003378/0/2/10182023102544652f5038d83ee.jpg,Y,Wed Oct 18 2023 10:25:44 GMT+0700 (Western Indonesia Time),2,1,120506003378
0,storage/upload/120502001438/0/2/10182023102704652f5088b8cff.jpg,Y,Wed Oct 18 2023 10:27:04 GMT+0700 (Western Indonesia Time),2,1,120502001438
0,storage/upload/120506003376/0/2/10182023102727652f509f2c077.jpg,Y,Wed Oct 18 2023 10:27:27 GMT+0700 (Western Indonesia Time),2,1,120506003376
0,storage/upload/120504001697/0/2/10182023102818652f50d297138.jpg,Y,Wed Oct 18 2023 10:28:18 GMT+0700 (Western Indonesia Time),2,1,120504001697
0,storage/upload/120506003457/0/2/10182023102840652f50e8be6e7.jpg,Y,Wed Oct 18 2023 10:28:40 GMT+0700 (Western Indonesia Time),2,1,120506003457
0,storage/upload/120506003374/0/2/10182023102933652f511d63d04.jpg,Y,Wed Oct 18 2023 10:29:33 GMT+0700 (Western Indonesia Time),2,1,120506003374
0,storage/upload/120506003375/0/2/10182023102937652f5121da908.jpg,Y,Wed Oct 18 2023 10:29:37 GMT+0700 (Western Indonesia Time),2,1,120506003375
0,storage/upload/120504000472/0/1/10182023103851652f534bf22c9.jpg,Y,Wed Oct 18 2023 10:38:51 GMT+0700 (Western Indonesia Time),1,1,120504000472
0,storage/upload/120504001481/0/2/10182023103901652f5355e24ea.jpg,Y,Wed Oct 18 2023 10:39:01 GMT+0700 (Western Indonesia Time),2,1,120504001481
0,storage/upload/120506003369/0/2/10182023103923652f536b6e768.jpg,Y,Wed Oct 18 2023 10:39:23 GMT+0700 (Western Indonesia Time),2,1,120506003369
0,storage/upload/120505001112/0/2/10182023104028652f53acbb5c1.jpg,Y,Wed Oct 18 2023 10:40:28 GMT+0700 (Western Indonesia Time),2,1,120505001112
0,storage/upload/120506003368/0/2/10182023104140652f53f44d4c1.jpg,Y,Wed Oct 18 2023 10:41:40 GMT+0700 (Western Indonesia Time),2,1,120506003368
0,storage/upload/120506003367/0/2/10182023104225652f5421957b9.jpg,Y,Wed Oct 18 2023 10:42:25 GMT+0700 (Western Indonesia Time),2,1,120506003367
0,storage/upload/120502001420/0/2/101020230935466524b882c315a.jpg,Y,Tue Oct 10 2023 09:35:46 GMT+0700 (Western Indonesia Time),2,1,120502001420
0,storage/upload/120506000494/0/1/101020230937566524b904c5020.jpg,Y,Tue Oct 10 2023 09:37:56 GMT+0700 (Western Indonesia Time),1,1,120506000494
0,storage/upload/120509000220/0/2/101020230938126524b914540cf.jpg,Y,Tue Oct 10 2023 09:38:12 GMT+0700 (Western Indonesia Time),2,1,120509000220
0,storage/upload/120506003392/0/2/10182023100208652f4ab0f1480.jpg,Y,Wed Oct 18 2023 10:02:08 GMT+0700 (Western Indonesia Time),2,1,120506003392
0,storage/upload/120506003464/0/1/10182023105605652f5755dcfe9.jpg,Y,Wed Oct 18 2023 10:56:05 GMT+0700 (Western Indonesia Time),1,1,120506003464
0,storage/upload/120502004560/0/2/1011202311040365261eb362f53.jpg,Y,Wed Oct 11 2023 11:04:03 GMT+0700 (Western Indonesia Time),2,1,120502004560
0,storage/upload/120504000690/0/1/1011202311053765261f117120b.jpg,Y,Wed Oct 11 2023 11:05:37 GMT+0700 (Western Indonesia Time),1,1,120504000690
0,storage/upload/120505001108/0/2/1011202311084565261fcd48c21.jpg,Y,Wed Oct 11 2023 11:08:45 GMT+0700 (Western Indonesia Time),2,1,120505001108
0,storage/upload/120507000934/0/2/1011202311090565261fe12534f.jpg,Y,Wed Oct 11 2023 11:09:05 GMT+0700 (Western Indonesia Time),2,1,120507000934
0,storage/upload/120509000107/0/2/101120231110526526204ccba37.jpg,Y,Wed Oct 11 2023 11:10:52 GMT+0700 (Western Indonesia Time),2,1,120509000107
0,storage/upload/120506003909/0/2/10042023143250651d1522c1e71.jpg,Y,Wed Oct 04 2023 14:32:50 GMT+0700 (Western Indonesia Time),2,1,120506003909
0,storage/upload/120506003947/0/2/10042023143726651d16361ce79.jpg,Y,Wed Oct 04 2023 14:37:26 GMT+0700 (Western Indonesia Time),2,1,120506003947
0,storage/upload/120502004980/0/1/10042023144623651d184fd6c35.jpg,N,Wed Oct 04 2023 14:46:23 GMT+0700 (Western Indonesia Time),1,1,120502004980
0,storage/upload/120503000158/0/2/092720231512136513e3ddd17ad.jpg,Y,Wed Sep 27 2023 15:12:13 GMT+0700 (Western Indonesia Time),2,1,120503000158
0,storage/upload/120508000484/0/2/0927202318073665140cf81df2d.jpg,Y,Wed Sep 27 2023 18:07:36 GMT+0700 (Western Indonesia Time),2,1,120508000484
0,storage/upload/120505001737/0/2/0927202318080165140d11c3d9d.jpg,Y,Wed Sep 27 2023 18:08:01 GMT+0700 (Western Indonesia Time),2,1,120505001737
0,storage/upload/120506002172/0/2/092820230809116514d237b82bd.jpg,Y,Thu Sep 28 2023 08:09:11 GMT+0700 (Western Indonesia Time),2,1,120506002172
0,storage/upload/120506000734/0/2/1024202308150865371a9cf15c0.jpg,Y,Tue Oct 24 2023 08:15:08 GMT+0700 (Western Indonesia Time),2,1,120506000734
0,storage/upload/120502001421/0/2/1024202308163765371af562d99.jpg,Y,Tue Oct 24 2023 08:16:37 GMT+0700 (Western Indonesia Time),2,1,120502001421
0,storage/upload/120509000328/0/1/1024202308182765371b63b4902.jpg,Y,Tue Oct 24 2023 08:18:27 GMT+0700 (Western Indonesia Time),1,1,120509000328
0,storage/upload/120506003131/0/2/1024202308203265371be00ae78.jpg,Y,Tue Oct 24 2023 08:20:32 GMT+0700 (Western Indonesia Time),2,1,120506003131
0,storage/upload/120506000930/0/1/1024202308213465371c1e36d24.jpg,Y,Tue Oct 24 2023 08:21:34 GMT+0700 (Western Indonesia Time),1,1,120506000930
0,storage/upload/120506000732/0/1/1024202308232565371c8daa21e.jpg,Y,Tue Oct 24 2023 08:23:25 GMT+0700 (Western Indonesia Time),1,1,120506000732
0,storage/upload/120506001041/0/2/1024202308234465371ca007a2b.jpg,Y,Tue Oct 24 2023 08:23:44 GMT+0700 (Western Indonesia Time),2,1,120506001041
0,storage/upload/120502004630/0/1/1023202315334165362fe52b85e.jpg,Y,Mon Oct 23 2023 15:33:41 GMT+0700 (Western Indonesia Time),1,1,120502004630
0,storage/upload/120506000730/0/1/1024202308244165371cd94927c.jpg,Y,Tue Oct 24 2023 08:24:41 GMT+0700 (Western Indonesia Time),1,1,120506000730
0,storage/upload/120506001014/0/1/1024202308244865371ce0921fa.jpg,Y,Tue Oct 24 2023 08:24:48 GMT+0700 (Western Indonesia Time),1,1,120506001014
0,storage/upload/120506003134/0/2/102420230839586537206e08ac6.jpg,Y,Tue Oct 24 2023 08:39:58 GMT+0700 (Western Indonesia Time),2,1,120506003134
0,storage/upload/120502005092/0/1/1024202309223565372a6b9346b.jpg,Y,Tue Oct 24 2023 09:22:35 GMT+0700 (Western Indonesia Time),1,1,120502005092
0,storage/upload/120509000131/0/2/1024202309223865372a6e8cf4a.jpg,Y,Tue Oct 24 2023 09:22:38 GMT+0700 (Western Indonesia Time),2,1,120509000131
0,storage/upload/120505002434/0/6/1024202309230465372a88427f8.pdf,Y,Tue Oct 24 2023 09:23:09 GMT+0700 (Western Indonesia Time),6,1,120505002434
0,storage/upload/120505002420/0/6/1024202309303165372c4703489.pdf,Y,Tue Oct 24 2023 09:30:55 GMT+0700 (Western Indonesia Time),6,1,120505002420
0,storage/upload/120506001700/0/1/1024202309340065372d1813008.jpg,Y,Tue Oct 24 2023 09:34:00 GMT+0700 (Western Indonesia Time),1,1,120506001700
0,storage/upload/120506000552/0/1/1024202309340865372d201e3f1.jpg,Y,Tue Oct 24 2023 09:34:08 GMT+0700 (Western Indonesia Time),1,1,120506000552
0,storage/upload/120506001696/0/2/1024202309400165372e8161f24.jpg,Y,Tue Oct 24 2023 09:40:01 GMT+0700 (Western Indonesia Time),2,1,120506001696
0,storage/upload/120509000254/0/2/1024202309400365372e83c8430.jpg,Y,Tue Oct 24 2023 09:40:03 GMT+0700 (Western Indonesia Time),2,1,120509000254
0,storage/upload/120508000644/0/1/1024202309400865372e88c2740.jpg,Y,Tue Oct 24 2023 09:40:08 GMT+0700 (Western Indonesia Time),1,1,120508000644
0,storage/upload/120501000218/0/1/1024202309402665372e9a718ca.jpg,Y,Tue Oct 24 2023 09:40:26 GMT+0700 (Western Indonesia Time),1,1,120501000218
0,storage/upload/120506001117/0/2/10242023095905653732f9ac35e.jpg,Y,Tue Oct 24 2023 09:59:05 GMT+0700 (Western Indonesia Time),2,1,120506001117
0,storage/upload/120502005112/0/1/102420230959256537330d91a43.jpg,Y,Tue Oct 24 2023 09:59:25 GMT+0700 (Western Indonesia Time),1,1,120502005112
0,storage/upload/120504002842/0/2/102420231001036537336fc731c.jpg,Y,Tue Oct 24 2023 10:01:03 GMT+0700 (Western Indonesia Time),2,1,120504002842
0,storage/upload/120506001181/0/2/102420231001306537338a00dee.jpg,Y,Tue Oct 24 2023 10:01:30 GMT+0700 (Western Indonesia Time),2,1,120506001181
0,storage/upload/120506003128/0/2/102420231001326537338c23fa6.jpg,Y,Tue Oct 24 2023 10:01:32 GMT+0700 (Western Indonesia Time),2,1,120506003128
0,storage/upload/120504001177/0/1/101920231225076530bdb3807f0_medium_thumbnail_.jpg,Y,Thu Oct 19 2023 12:26:45 GMT+0700 (Western Indonesia Time),1,1,120504001177
0,storage/upload/120504001178/0/1/101920231228246530be78e4943_medium_thumbnail_.jpg,Y,Thu Oct 19 2023 12:29:05 GMT+0700 (Western Indonesia Time),1,1,120504001178
0,storage/upload/120506003793/0/2/102620231202046539f2cc364cb.jpg,Y,Thu Oct 26 2023 12:02:04 GMT+0700 (Western Indonesia Time),2,1,120506003793
0,storage/upload/120506001155/0/2/1024202310531965373faf32544.jpg,Y,Tue Oct 24 2023 10:53:19 GMT+0700 (Western Indonesia Time),2,1,120506001155
0,storage/upload/120506003482/0/1/10182023112201652f5d69e0079.jpg,Y,Wed Oct 18 2023 11:22:01 GMT+0700 (Western Indonesia Time),1,1,120506003482
0,storage/upload/120504002855/0/1/10182023112203652f5d6b13605.jpg,Y,Wed Oct 18 2023 11:22:03 GMT+0700 (Western Indonesia Time),1,1,120504002855
0,storage/upload/120506000230/0/1/10182023112218652f5d7a28da6.jpg,Y,Wed Oct 18 2023 11:22:18 GMT+0700 (Western Indonesia Time),1,1,120506000230
0,storage/upload/120504000709/0/1/101920231229116530bea795fcf.jpg,Y,Thu Oct 19 2023 12:29:11 GMT+0700 (Western Indonesia Time),1,1,120504000709
0,storage/upload/120504001181/0/1/101920231324196530cb93d34a7_medium_thumbnail_.jpg,Y,Thu Oct 19 2023 13:25:20 GMT+0700 (Western Indonesia Time),1,1,120504001181
0,storage/upload/120506004261/0/2/101920231522536530e75de894e.jpg,Y,Thu Oct 19 2023 15:22:53 GMT+0700 (Western Indonesia Time),2,1,120506004261
0,storage/upload/120504000719/0/2/101920231617396530f433cb3b8.jpg,Y,Thu Oct 19 2023 16:17:39 GMT+0700 (Western Indonesia Time),2,1,120504000719
0,storage/upload/120505000368/0/2/101920231617556530f44312430.jpg,Y,Thu Oct 19 2023 16:17:55 GMT+0700 (Western Indonesia Time),2,1,120505000368
0,storage/upload/120505000373/0/2/101920231619166530f494caa36.jpg,Y,Thu Oct 19 2023 16:19:16 GMT+0700 (Western Indonesia Time),2,1,120505000373
0,storage/upload/120505000958/0/2/101920231621036530f4ff289ef.jpg,Y,Thu Oct 19 2023 16:21:03 GMT+0700 (Western Indonesia Time),2,1,120505000958
0,storage/upload/120505000949/0/2/101920231623536530f5a93ea8e.jpg,Y,Thu Oct 19 2023 16:23:53 GMT+0700 (Western Indonesia Time),2,1,120505000949
0,storage/upload/120504003343/0/1/102020230902416531dfc128ef5.jpg,Y,Fri Oct 20 2023 09:02:41 GMT+0700 (Western Indonesia Time),1,1,120504003343
0,storage/upload/120501000049/0/1/102020231004026531ee220e9d4.jpg,Y,Fri Oct 20 2023 10:04:02 GMT+0700 (Western Indonesia Time),1,1,120501000049
0,storage/upload/120504002414/0/1/102020231004186531ee329fd94.jpg,Y,Fri Oct 20 2023 10:04:18 GMT+0700 (Western Indonesia Time),1,1,120504002414
0,storage/upload/120506001312/0/2/102020231004296531ee3d259ea.jpg,Y,Fri Oct 20 2023 10:04:29 GMT+0700 (Western Indonesia Time),2,1,120506001312
0,storage/upload/120506003305/0/2/102020231129446532023845350.jpg,Y,Fri Oct 20 2023 11:29:44 GMT+0700 (Western Indonesia Time),2,1,120506003305
0,storage/upload/120502000893/0/1/1023202315242365362db76d178.jpg,Y,Mon Oct 23 2023 15:24:23 GMT+0700 (Western Indonesia Time),1,1,120502000893
0,storage/upload/120502005034/0/1/1023202315242665362dbac49be.jpg,Y,Mon Oct 23 2023 15:24:26 GMT+0700 (Western Indonesia Time),1,1,120502005034
0,storage/upload/120507000419/0/2/1023202315252365362df3be7b8.jpg,Y,Mon Oct 23 2023 15:25:23 GMT+0700 (Western Indonesia Time),2,1,120507000419
0,storage/upload/120503000002/0/1/1023202315263765362e3d796b6.jpg,Y,Mon Oct 23 2023 15:26:37 GMT+0700 (Western Indonesia Time),1,1,120503000002
0,storage/upload/120505000641/0/2/1023202315265065362e4a754bd.jpg,Y,Mon Oct 23 2023 15:26:50 GMT+0700 (Western Indonesia Time),2,1,120505000641
0,storage/upload/120506001073/0/2/1023202315265965362e53a0804.jpg,Y,Mon Oct 23 2023 15:26:59 GMT+0700 (Western Indonesia Time),2,1,120506001073
0,storage/upload/120506000997/0/2/1023202315280465362e949d16c.jpg,Y,Mon Oct 23 2023 15:28:04 GMT+0700 (Western Indonesia Time),2,1,120506000997
0,storage/upload/120502004627/0/1/1023202315284165362eb9a90de.jpg,Y,Mon Oct 23 2023 15:28:41 GMT+0700 (Western Indonesia Time),1,1,120502004627
0,storage/upload/120506001328/0/2/102020230820566531d5f82cf83.jpg,Y,Fri Oct 20 2023 08:20:56 GMT+0700 (Western Indonesia Time),2,1,120506001328
0,storage/upload/120509000329/0/2/102020230821016531d5fd96b1c.jpg,Y,Fri Oct 20 2023 08:21:01 GMT+0700 (Western Indonesia Time),2,1,120509000329
0,storage/upload/120502004713/0/1/102020230821196531d60f1b6f6.jpg,Y,Fri Oct 20 2023 08:21:19 GMT+0700 (Western Indonesia Time),1,1,120502004713
0,storage/upload/120502004727/0/2/102020230825146531d6fa8f164.jpg,Y,Fri Oct 20 2023 08:25:14 GMT+0700 (Western Indonesia Time),2,1,120502004727
0,storage/upload/120502004745/0/1/102020230835346531d9669d990.jpg,Y,Fri Oct 20 2023 08:35:34 GMT+0700 (Western Indonesia Time),1,1,120502004745
0,storage/upload/120505000736/0/1/102020230835446531d970e99e0.jpg,Y,Fri Oct 20 2023 08:35:44 GMT+0700 (Western Indonesia Time),1,1,120505000736
0,storage/upload/120506000599/0/2/102020230837236531d9d36349b.jpg,Y,Fri Oct 20 2023 08:37:23 GMT+0700 (Western Indonesia Time),2,1,120506000599
0,storage/upload/120506000598/0/2/102020230839026531da36e8717.jpg,Y,Fri Oct 20 2023 08:39:02 GMT+0700 (Western Indonesia Time),2,1,120506000598
0,storage/upload/120505000710/0/2/102020230840376531da955aa18.jpg,Y,Fri Oct 20 2023 08:40:37 GMT+0700 (Western Indonesia Time),2,1,120505000710
0,storage/upload/120502005197/0/1/102020230840486531daa049619_medium_thumbnail_.PNG,Y,Fri Oct 20 2023 08:41:03 GMT+0700 (Western Indonesia Time),1,1,120502005197
0,storage/upload/120506000587/0/2/102020230841336531dacda7e68.jpg,Y,Fri Oct 20 2023 08:41:33 GMT+0700 (Western Indonesia Time),2,1,120506000587
0,storage/upload/120502004722/0/2/102020230843176531db3543745.jpg,Y,Fri Oct 20 2023 08:43:17 GMT+0700 (Western Indonesia Time),2,1,120502004722
0,storage/upload/120502005045/0/1/102020230843186531db364a2fd_medium_thumbnail_.PNG,Y,Fri Oct 20 2023 08:43:20 GMT+0700 (Western Indonesia Time),1,1,120502005045
0,storage/upload/120505000642/0/2/102320231452106536262aed0bf.jpg,Y,Mon Oct 23 2023 14:52:10 GMT+0700 (Western Indonesia Time),2,1,120505000642
0,storage/upload/120509000789/0/2/10262023170020653a38b43121b.jpg,Y,Thu Oct 26 2023 17:00:20 GMT+0700 (Western Indonesia Time),2,1,120509000789
0,storage/upload/120509000791/0/1/10262023170454653a39c67a7fb.jpg,Y,Thu Oct 26 2023 17:04:54 GMT+0700 (Western Indonesia Time),1,1,120509000791
0,storage/upload/120501000765/0/2/10262023171426653a3c029b5ac.jpg,Y,Thu Oct 26 2023 17:14:26 GMT+0700 (Western Indonesia Time),2,1,120501000765
0,storage/upload/120506001741/0/2/10272023060502653af09e1d217.jpg,Y,Fri Oct 27 2023 06:05:02 GMT+0700 (Western Indonesia Time),2,1,120506001741
0,storage/upload/120506001739/0/2/10272023060609653af0e163944.jpg,Y,Fri Oct 27 2023 06:06:09 GMT+0700 (Western Indonesia Time),2,1,120506001739
0,storage/upload/120506001133/0/1/1025202310284865388b70bff1d.jpg,Y,Wed Oct 25 2023 10:28:48 GMT+0700 (Western Indonesia Time),1,1,120506001133
0,storage/upload/120501000406/0/2/1025202310290565388b814690a.jpg,Y,Wed Oct 25 2023 10:29:05 GMT+0700 (Western Indonesia Time),2,1,120501000406
0,storage/upload/120507000367/0/2/1025202310300065388bb871f2d.jpg,Y,Wed Oct 25 2023 10:30:00 GMT+0700 (Western Indonesia Time),2,1,120507000367
0,storage/upload/120507003334/0/2/1025202310303465388bda038a2.jpg,Y,Wed Oct 25 2023 10:30:34 GMT+0700 (Western Indonesia Time),2,1,120507003334
0,storage/upload/120502005040/0/1/1025202310303865388bde9611f.jpg,Y,Wed Oct 25 2023 10:30:38 GMT+0700 (Western Indonesia Time),1,1,120502005040
0,storage/upload/120504000218/0/2/1025202310310565388bf9bb0b8.jpg,Y,Wed Oct 25 2023 10:31:05 GMT+0700 (Western Indonesia Time),2,1,120504000218
0,storage/upload/120502005100/0/1/1025202310311565388c0338145.jpg,Y,Wed Oct 25 2023 10:31:15 GMT+0700 (Western Indonesia Time),1,1,120502005100
0,storage/upload/120507003347/0/2/1025202310320465388c346e8ec.jpg,Y,Wed Oct 25 2023 10:32:04 GMT+0700 (Western Indonesia Time),2,1,120507003347
0,storage/upload/120506001669/0/2/1025202310322465388c4802daf.jpg,Y,Wed Oct 25 2023 10:32:24 GMT+0700 (Western Indonesia Time),2,1,120506001669
0,storage/upload/120502005097/0/1/1025202310324065388c58e1ee4.jpg,Y,Wed Oct 25 2023 10:32:40 GMT+0700 (Western Indonesia Time),1,1,120502005097
0,storage/upload/120502005063/0/1/1025202310325265388c6495572.jpg,Y,Wed Oct 25 2023 10:32:52 GMT+0700 (Western Indonesia Time),1,1,120502005063
0,storage/upload/120504000549/0/2/10232023160454653637369cdb1.jpg,Y,Mon Oct 23 2023 16:04:54 GMT+0700 (Western Indonesia Time),2,1,120504000549
0,storage/upload/120507000507/0/1/1023202316225565363b6fb2858.jpg,Y,Mon Oct 23 2023 16:22:55 GMT+0700 (Western Indonesia Time),1,1,120507000507
0,storage/upload/120505001356/0/2/1023202316230665363b7a02249.jpg,Y,Mon Oct 23 2023 16:23:06 GMT+0700 (Western Indonesia Time),2,1,120505001356
0,storage/upload/120502005093/0/2/102420230006426536a822417fa.jpg,Y,Tue Oct 24 2023 00:06:42 GMT+0700 (Western Indonesia Time),2,1,120502005093
0,storage/upload/120502005109/0/2/102420230007456536a86187a67.jpg,Y,Tue Oct 24 2023 00:07:45 GMT+0700 (Western Indonesia Time),2,1,120502005109
0,storage/upload/120502005110/0/2/102420230008546536a8a69dfda.jpg,Y,Tue Oct 24 2023 00:08:54 GMT+0700 (Western Indonesia Time),2,1,120502005110
0,storage/upload/120502005111/0/2/102420230009526536a8e07d7cf.jpg,Y,Tue Oct 24 2023 00:09:52 GMT+0700 (Western Indonesia Time),2,1,120502005111
0,storage/upload/120502005113/0/2/102420230012086536a968cb424.jpg,Y,Tue Oct 24 2023 00:12:08 GMT+0700 (Western Indonesia Time),2,1,120502005113
0,storage/upload/120506001159/0/1/1024202310410565373cd106b8b.jpg,Y,Tue Oct 24 2023 10:41:05 GMT+0700 (Western Indonesia Time),1,1,120506001159
0,storage/upload/120502004465/0/1/1024202310420765373d0f4466a.jpg,Y,Tue Oct 24 2023 10:42:07 GMT+0700 (Western Indonesia Time),1,1,120502004465
0,storage/upload/120506004226/0/1/1024202310425965373d439f3b4.jpg,Y,Tue Oct 24 2023 10:42:59 GMT+0700 (Western Indonesia Time),1,1,120506004226
0,storage/upload/120502005073/0/1/1024202310430065373d4488068.jpg,Y,Tue Oct 24 2023 10:43:00 GMT+0700 (Western Indonesia Time),1,1,120502005073
0,storage/upload/120506003870/0/2/1024202310430665373d4a38fa3.jpg,N,Tue Oct 24 2023 10:43:06 GMT+0700 (Western Indonesia Time),2,1,120506003870
0,storage/upload/120505000886/0/1/1024202312021765374fd985fbd.jpg,Y,Tue Oct 24 2023 12:02:17 GMT+0700 (Western Indonesia Time),1,1,120505000886
0,storage/upload/120502004786/0/1/102620230845526539c4d000977_medium_thumbnail_.jpeg,Y,Thu Oct 26 2023 08:46:09 GMT+0700 (Western Indonesia Time),1,1,120502004786
0,storage/upload/120509000346/0/2/101920231042286530a5a4e78de.jpg,Y,Thu Oct 19 2023 10:42:28 GMT+0700 (Western Indonesia Time),2,1,120509000346
0,storage/upload/120509000326/0/1/102620230910236539ca8f46415.jpg,Y,Thu Oct 26 2023 09:10:23 GMT+0700 (Western Indonesia Time),1,1,120509000326
0,storage/upload/120506003186/0/1/102620230913086539cb340cc44.jpg,Y,Thu Oct 26 2023 09:13:08 GMT+0700 (Western Indonesia Time),1,1,120506003186
0,storage/upload/120504000390/0/2/102620230920106539ccda477e5.jpg,Y,Thu Oct 26 2023 09:20:10 GMT+0700 (Western Indonesia Time),2,1,120504000390
0,storage/upload/120507000683/0/1/102620230921356539cd2f56c97_medium_thumbnail_.jpeg,Y,Thu Oct 26 2023 09:21:38 GMT+0700 (Western Indonesia Time),1,1,120507000683
0,storage/upload/120504000346/0/1/102620230921486539cd3c3f00d.jpg,Y,Thu Oct 26 2023 09:21:48 GMT+0700 (Western Indonesia Time),1,1,120504000346
0,storage/upload/120504001771/0/2/102620230922526539cd7c484c4.jpg,Y,Thu Oct 26 2023 09:22:52 GMT+0700 (Western Indonesia Time),2,1,120504001771
0,storage/upload/120504000258/0/2/102620230923076539cd8b9f7c5.jpg,Y,Thu Oct 26 2023 09:23:07 GMT+0700 (Western Indonesia Time),2,1,120504000258
0,storage/upload/120507000933/0/1/102620230923226539cd9a05015_medium_thumbnail_.jpeg,Y,Thu Oct 26 2023 09:23:35 GMT+0700 (Western Indonesia Time),1,1,120507000933
0,storage/upload/120504000403/0/1/102620230923586539cdbedc542.jpg,Y,Thu Oct 26 2023 09:23:58 GMT+0700 (Western Indonesia Time),1,1,120504000403
0,storage/upload/120506003215/0/2/101920231052056530a7e5df086.jpg,Y,Thu Oct 19 2023 10:52:05 GMT+0700 (Western Indonesia Time),2,1,120506003215
0,storage/upload/120502004724/0/2/101920231052336530a8015f6df.jpg,Y,Thu Oct 19 2023 10:52:33 GMT+0700 (Western Indonesia Time),2,1,120502004724
0,storage/upload/120502004725/0/2/101920231055476530a8c324011.jpg,Y,Thu Oct 19 2023 10:55:47 GMT+0700 (Western Indonesia Time),2,1,120502004725
0,storage/upload/120502004675/0/2/101920231057356530a92f68173.jpg,Y,Thu Oct 19 2023 10:57:35 GMT+0700 (Western Indonesia Time),2,1,120502004675
0,storage/upload/120508000643/0/3/102020231604266532429a86296.pdf,N,Fri Oct 20 2023 16:05:15 GMT+0700 (Western Indonesia Time),3,1,120508000643
0,storage/upload/120508000622/0/1/10212023092209653335d14c310.jpg,Y,Sat Oct 21 2023 09:22:09 GMT+0700 (Western Indonesia Time),1,1,120508000622
0,storage/upload/120502003038/0/2/10212023093040653337d055e14.jpg,Y,Sat Oct 21 2023 09:30:40 GMT+0700 (Western Indonesia Time),2,1,120502003038
0,storage/upload/120502003044/0/1/1021202311032865334d90881c4.jpg,Y,Sat Oct 21 2023 11:03:28 GMT+0700 (Western Indonesia Time),1,1,120502003044
0,storage/upload/120506003239/0/1/1021202315291265338bd8a6a37.jpg,Y,Sat Oct 21 2023 15:29:12 GMT+0700 (Western Indonesia Time),1,1,120506003239
0,storage/upload/120506003217/0/1/1021202315342965338d15a3773.jpg,Y,Sat Oct 21 2023 15:34:29 GMT+0700 (Western Indonesia Time),1,1,120506003217
0,storage/upload/120502003027/0/1/1021202315392365338e3bc4101.jpg,Y,Sat Oct 21 2023 15:39:23 GMT+0700 (Western Indonesia Time),1,1,120502003027
0,storage/upload/120507000923/0/1/102320230840106535cefa40821.jpg,Y,Mon Oct 23 2023 08:40:10 GMT+0700 (Western Indonesia Time),1,1,120507000923
0,storage/upload/120506003736/0/1/102620231054056539e2dd6cecf.jpg,Y,Thu Oct 26 2023 10:54:05 GMT+0700 (Western Indonesia Time),1,1,120506003736
0,storage/upload/120507000036/0/2/102620231054226539e2ee7fbce.jpg,Y,Thu Oct 26 2023 10:54:22 GMT+0700 (Western Indonesia Time),2,1,120507000036
0,storage/upload/120501000214/0/1/102620231054346539e2fa72cac.jpg,Y,Thu Oct 26 2023 10:54:34 GMT+0700 (Western Indonesia Time),1,1,120501000214
0,storage/upload/120502004988/0/1/102620231054596539e3135bc36.jpg,Y,Thu Oct 26 2023 10:54:59 GMT+0700 (Western Indonesia Time),1,1,120502004988
0,storage/upload/120507000079/0/1/102620231104296539e54db2307.jpg,Y,Thu Oct 26 2023 11:04:29 GMT+0700 (Western Indonesia Time),1,1,120507000079
0,storage/upload/120507000002/0/2/102620231104576539e56974130.jpg,Y,Thu Oct 26 2023 11:04:57 GMT+0700 (Western Indonesia Time),2,1,120507000002
0,storage/upload/120507000004/0/1/102620231105526539e5a08915f.jpg,Y,Thu Oct 26 2023 11:05:52 GMT+0700 (Western Indonesia Time),1,1,120507000004
0,storage/upload/120507000001/0/1/102620231107226539e5fa060cb.jpg,Y,Thu Oct 26 2023 11:07:22 GMT+0700 (Western Indonesia Time),1,1,120507000001
0,storage/upload/120507000003/0/1/102620231107326539e6042a54c.jpg,Y,Thu Oct 26 2023 11:07:32 GMT+0700 (Western Indonesia Time),1,1,120507000003
0,storage/upload/120507000071/0/1/102620231115476539e7f31b709.jpg,Y,Thu Oct 26 2023 11:15:47 GMT+0700 (Western Indonesia Time),1,1,120507000071
0,storage/upload/120507000072/0/2/102620231117156539e84beb136.jpg,Y,Thu Oct 26 2023 11:17:15 GMT+0700 (Western Indonesia Time),2,1,120507000072
0,storage/upload/120504001235/0/1/102620231116436539e82bbce47_medium_thumbnail_.jpg,Y,Thu Oct 26 2023 11:17:52 GMT+0700 (Western Indonesia Time),1,1,120504001235
0,storage/upload/120506001471/0/2/102320231457286536276855950.jpg,Y,Mon Oct 23 2023 14:57:28 GMT+0700 (Western Indonesia Time),2,1,120506001471
0,storage/upload/120506001074/0/2/10232023145907653627cb2a4d6.jpg,Y,Mon Oct 23 2023 14:59:07 GMT+0700 (Western Indonesia Time),2,1,120506001074
0,storage/upload/120502005057/0/1/10232023145959653627ffe4636.jpg,Y,Mon Oct 23 2023 14:59:59 GMT+0700 (Western Indonesia Time),1,1,120502005057
0,storage/upload/120509000202/0/2/10232023150004653628047a91b.jpg,Y,Mon Oct 23 2023 15:00:04 GMT+0700 (Western Indonesia Time),2,1,120509000202
0,storage/upload/120502004756/0/1/102520231633096538e0d5968bc_medium_thumbnail_.jpeg,Y,Wed Oct 25 2023 16:33:12 GMT+0700 (Western Indonesia Time),1,1,120502004756
