KODE_PUSAT_BIAYA,NAMA_PUSAT_BIAYA,FLAG,CRAETED_DATE,UPDATE_DATE
"2030806111","DGM keuangan & SDM","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2030806211","Manajer Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020104211","Dep Pmlh Prltn Plbhn","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020104311","Dep Pmlh Fas Plbhn","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020104411","Dep Sist Manaj","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020104511","Dep Teknologi Info","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020104611","PMO","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020105100","Div SDM Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020105111","DivHead SDM Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020105211","Dep Plyn SDM","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020105311","Dep Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020105411","Dep Hukum dan Humas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020105511","Dep Pengadaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020106100","Div Akt Anggrn","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020106111","DivHead Akt Anggrn","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020106211","Dep Anggaran","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020106311","Dep Akuntansi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020106411","Dep Pelaporan Keu","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020106511","Dep Aset tetap","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020107100","Div Keu dan Pajak","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020107111","DivHead Keu & Pajak","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020107211","Dep Pajak PPN","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020107311","Dep Pajak PPH","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020107411","Dep Perbendaharaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020107511","Dep Lay.Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020201100","GM Cabang Belawan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020201111","GM Belawan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020202111","Deputy General Manager","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020202511","Manager SistMan HSSE","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020202521","AsMan MutuRisk Lgkgn","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020202531","AsMan K3 & Keamanan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020204111","Manager Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020204211","AsMan Fasilitas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020205111","Manager Umum&Hukum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020205211","AsMan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020205311","AsMan Hukum Humas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020206111","Manager Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020206211","AsMan Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020206311","AsMan KBL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020202211","Manager Bisnis Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020202221","AsMan Plyn Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020202311","Manager Bisnis Trmnl","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020202321","AsMan Pelyn Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020203111","Manager Pemasaran","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020203211","AsMan Pmsaran","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020203311","AsMan Plynan Plggn","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020301111","Mgr Kwsn Pgkln Susu","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020401100","GM Cabang Dumai","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020401111","GM Dumai","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020402111","Deputy GM Dumai","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020401231","Assistant Manager Pemasaran & Pelayanan Pelanggan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020402511","Manager SistMan HSSE","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020402521","AsMan Mutu Risiko K3","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020402531","AsMan Pnglola Lgkgn","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020404111","Manager Oprs&Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020404211","AsMan Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020404311","AsMan Plyn Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020405111","Manager Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020405211","AsMan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020405311","AsMan Hukum Humas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020406111","Manager Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020406211","AsMan Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020406311","AsMan TJSL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020401211","Manager Bisnis Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020401221","AsMan Plyn Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020401231","AsMan Plynan Plggn","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020501111","Mgr Kwsn Bengkalis","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020601111","Mgr Kwsn Bagansiapi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022801100","GM TPK Belawan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022801111","GM TPK Belawan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022801211","Manager Operasi I","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022802111","Manager Oprsi 1","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022802211","AsMan Prnc&Pgdl Oprs","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022802311","AsMan Pelyn Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022802411","AsMan Pmsaran","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022803111","Manager Operasi II","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022803211","Assistant Manager Perencanaan dan PengendalIIan Operasi II","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022803311","Assistant Manager Pelayanan Operasi II","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022803411","Assistant Manager Pemasaran & Pelayanan Pelanggan II","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022804111","Manager Teknik I","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022804211","AsMan Fasilitas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022804311","AsMan Alat&Instalasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022805111","Manager Teknik II","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022805211","Assistant Manager Fasilitas II","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022805311","Assistant Manager Peralatan dan Instalasi II","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022806111","Manager Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022806211","AsMan Akuntansi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022806311","AsMan Penotaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022807111","Manager TI","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022807211","AsMan Ops Teknis IT","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022807311","AsMan Layanan User","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022808111","Manager Umum&Hukum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022808211","AsMan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022808311","AsMan Hukum Humas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022809111","Manager SistMan HSSE","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022809211","AsMan MutuRisk Lgkgn","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022809311","AsMan K3 & Keamanan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020701100","GM Tanjung Pinang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020701111","GM Tanjung Pinang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020702111","Manager Bisnis","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020702211","AsMan Plyn Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020702311","AsMan Term Penumpang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020702411","AsMan TPK&GC","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020702511","AsMan Plyn Pelanggan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020704111","Manager Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020704221","AsMan Fasilitas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020704331","AsMan Alat&Instalasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020706111","Manager Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020702511","Assistant Manager Pemasaran dan Pelayanan Pelanggan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020705111","Manager Umum&Hukum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020702311","Assistant Manager Pelayanan Terminal Penumpang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020702411","Assistant Manager Pelayanan Terminal Petikemas dan General Cargo","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020801111","Mgr Kwsn Sei K Kjang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2020901111","Mgr Kwsn Tj. Uban","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021001100","GM Pekanbaru","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021001111","GM Pekanbaru","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021002111","Manager Bisnis","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021002311","AsMan Plyn Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021002311","AsMan Term Penumpang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021002311","AsMan Plyn Pelanggan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021002111","Manager Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021002111","AsMan Fasilitas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021002111","AsMan Alat&Instalasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021006111","Manager Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021006211","AsMan Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021006211","AsMan TJSL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021006111","Manager Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021006111","AsMan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021006111","AsMan Sist Manajemen","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021101100","GM Cab Tg B Karimun","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021101111","GM Cab Tg B Karimun","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021102111","Manager Bisnis","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021104111","Manager Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021106111","Manager Umum&Keu","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021201111","GM Kws Selat Panjang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021301100","GM Kuala Tanjung","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021301111","GM Kuala Tanjung","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021302111","Manager BisnisTeknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021306111","Manager Umum&Keu","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021401100","GM Cabang Batam","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021401111","GM Cabang Batam","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021402111","Manager BisnisTeknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021402211","AsMan Fasilitas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021406111","Manager Umum&Keu","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021406211","AsMan Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021406311","Assistant Manager Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021501111","GM Kawasan Sambu","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021601100","GM Sei Pakning","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021601111","GM Sei Pakning","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021601111","Manager BisnisTeknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021601111","Manager Umum&Keu","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021701100","GM Sibolga","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021701111","GM Sibolga","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021702111","Manager BisnisTeknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021706111","Manager Umum&Keu","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021801100","GM Cabang Malahayati","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021801111","GM Cabang Malahayati","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021802111","Manager BisnisTeknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021806111","Manager Umum&Keu","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2021901111","Mgr Kwsn Melaboh","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022001100","GM Cabang Lhoksemawe","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022001111","GM Cabang Lhoksemawe","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2022002111","Manager BisnisTeknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010100000","PELINDO HEAD OFFICE","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101100","Direktur Utama","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101111","Direktur Utama","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101121","Wakil Direktur Utama","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010105400","Group Manajemen Portofolio Anak Perusahaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010105411","Group Manajemen Portofolio Anak Perusahaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010105421","Department Pengelolaan Anak Perusahaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010105431","Department Pengembangan Anak Perusahaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010105500","Group Head Hukum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010105511","Group Head Hukum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010105521","Department Hukum Korporasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010105522","Unit Pendukung Hukum Perusahaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010105531","Departement Litigasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010105532","Unit PendukungPenanganan Perkara dan Advokasi Hukum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010105541","Department Hukum Komersial","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010105542","Unit Pendukung Hukum Perizinan dan Kerjasama Bisnis","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101200","Group Head Satuan Pengawas Intern (SPI)","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101211","Group Head Satuan Pengawas Intern","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101221","Departement Pengendalian Internal Operasi dan Komersial","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101231","Departement Pengendalian Internal Supporting","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101241","Departement Monitoring dan Evaluasi Pengawasan Intern","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101242","Unit Pendukung Administrasi dan Hubungan Antar Lembaga Bidang Pengawasan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101300","Group Head Sekretariat Perusahaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101311","Sekretaris Perusahaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101321","Departement Komunikasi dan Korporasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101331","Departement Tanggungjawab Sosial dan Lingkungan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101341","Department Manajemen Kesekretariatan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101351","Department Hubungan Lembaga dan Investor","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101352","Unit Pendukung Perencanaan dan Pengelolaan Program","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101353","Unit Pendukung Monitoring dan Pelaporan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101400","Group Transformasi Korporasi dan Manajemen Program","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101411","Group Transformasi Korporasi dan Manajemen Program","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101421","Department Perencanaan Inisiatif Strategis","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101431","Department Monitoring Inisiatif Strategis","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010101441","Department Manajemen Perubahan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102000","Direktorat Investasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102100","Direktur Investasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102111","Direktur Investasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102200","Group Head Fasilitas Pelabuhan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102211","Group Head Fasilitas Pelabuhan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102221","Department Perencanaan fasilitas Pelabuhan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102241","Department Lingkungan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102242","Unit Pendukung Persetujuan Pemantauan dan Pengelolaan Lingkungan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102300","Group Head Peralatan Pelabuhan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102311","Group Head Peralatan Pelabuhan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102321","Department Perencanaan Peralatan Pelabuhan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102331","Department Perencanaan Instalasi dan Alat Apung","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102341","Departement Manajemen Green Port","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102400","Group Pengendalian Proyek","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102411","Group Pengendalian Proyek","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102421","Department Pengendalian Proyek Fasilitas Pelabuhan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102431","Department Pengendalian Peralatan Pelabuhan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102441","Satuan Kerja PMO Makassar New Port","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102442","Manager Bidang Konstruksi Proyek MNP","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102443","Manager Bidang Pendukung dan Administasi Proyek MNP","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102451","Satuan Kerja PMO Bali Maritime Tourism Hub","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102452","Manager Bidang Pendukung Proyek BMTH","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102453","Manager Bidang Administrasi Proyek BMTH","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102461","Satuan Kerja PMO JICT KOJA","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102462","Manager Bidang Pendukung Proyek JICT KOJA","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102463","Manager Bidang Administrasi Proyek JICT KOJA","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102471","Satuan Kerja PMO Kalibaru","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102472","Manager Bidang Pendukung Proyek Kalibaru","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102473","Manager Bidang Administrasi Proyek Kalibaru","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102474","Organisasi Manajemen Proyek Kalibaru 1B","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
